gene_accession,SRR4425689,SRR4425688,SRR4425691,SRR4425695,SRR4425683,SRR4425690,SRR4425694,SRR4425656,SRR4425684,SRR4425696,SRR4425681,SRR4425685,SRR4425692,SRR4425687,SRR4425686,SRR4425682
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0,9.0,0,0,0,0,0,0,8.0,0,0,0,0,11.0
MEG_2786|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0,0,0,0,0,0,0,0,22.0,0,0,14.0,0,27.0,0,0
MEG_8677|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,0,0,0,0,112.0,0,0,0,0,0,0,0,0,0,108.0,0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,0,0,0,0,53.0,0,0,0,16.0,0,0,0,0,0,88.0,0
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,0,0,0,0,52.0,0,0,0,0,0,0,0,0,0,245.0,0
MEG_3601|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,95.0,130.0,0,0,0,172.0,225.0,89.0,305.0,0,0,174.0,52.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,0,0,0,48.0,139.0,0,0,0,149.0,70.0,65.0,52.0,0,0,345.0,91.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,11.0,0,0,0,0,0,0,14.0,0,0,43.0,0
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0,0,16.0,0,0,0,16.0,0,0,0,0,0,22.0,0
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,69.0,71.0,0,632.0,768.0,309.0,0,0,55.0,2254.0,1925.0,138.0,0,268.0,309.0,2755.0
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,0,0,0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,0,0,0,22.0,65.0,5.0,0,0,45.0,26.0,28.0,24.0,0,0,165.0,37.0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,0,0,0,0,103.0,0,0,0,0,0,26.0,0,0,0,259.0,0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,0,0,0,165.0,408.0,0,0,0,475.0,239.0,200.0,189.0,0,0,1256.0,355.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,0,0,0,55.0,141.0,0,0,0,210.0,102.0,89.0,105.0,0,0,493.0,124.0
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,92.0,0,0,81.0,0,0,0,0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,0,0,0,32.0,72.0,4.0,0,0,106.0,42.0,38.0,36.0,0,0,246.0,104.0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,0,0,0,112.0,305.0,21.0,0,0,310.0,149.0,174.0,128.0,0,0,874.0,214.0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3,0,0,0,0,45.0,0,0,0,0,19.0,0,0,0,0,28.0,0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,0,20.0,0,104.0,180.0,0,0,0,221.0,107.0,83.0,66.0,0,0,526.0,131.0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,0,34.0,0,253.0,541.0,49.0,0,0,587.0,275.0,226.0,240.0,0,0,1381.0,376.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,0,0,0,72.0,136.0,0,0,0,238.0,111.0,109.0,109.0,0,0,566.0,140.0
MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,32.0,0,0,0,58.0,0,0,23.0,0,0,0,0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,0,0,0,282.0,614.0,48.0,0,0,784.0,294.0,313.0,252.0,0,0,1547.0,454.0
MEG_7161|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,172.0,212.0,0,212.0,119.0,571.0,0,0,0,844.0,784.0,0,0,578.0,139.0,781.0
MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,131.0,0,341.0,0,339.0,0,0,0,927.0,901.0,0,0,282.0,101.0,1095.0
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,0,0,0,171.0,369.0,34.0,0,0,423.0,150.0,147.0,144.0,0,0,919.0,261.0
MEG_4056|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,0,0,0,46.0,0,0,0,0,0,76.0,166.0,0,0,0,0,324.0
MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,135.0,125.0,0,454.0,359.0,438.0,0,0,176.0,1060.0,795.0,458.0,0,437.0,467.0,1020.0
MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,83.0,177.0,0,0,0,1197.0,177.0,272.0,1569.0,0,0,531.0,220.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,2.0,6.0,0,20.0,81.0,10.0,0,0,72.0,35.0,28.0,34.0,0,0,177.0,56.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,0,0,0,473.0,972.0,91.0,0,0,1324.0,636.0,565.0,531.0,0,0,2803.0,779.0
MEG_6586|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,80.0,0,0,50.0,0,0,23.0,0
MEG_979|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,0,0,0,73.0,153.0,0,0,0,173.0,84.0,67.0,63.0,0,0,441.0,140.0
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0,0,0,0,0,0,0,0,12.0,0,14.0,19.0,0,4.0,0,12.0
MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,117.0,111.0,0,381.0,350.0,373.0,0,0,187.0,887.0,688.0,493.0,0,369.0,502.0,883.0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,0,0,0,42.0,95.0,12.0,0,0,130.0,77.0,50.0,35.0,0,0,295.0,97.0
MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,28.0,0,0,23.0,0,0,13.0,0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,0,0,0,63.0,128.0,23.0,0,0,199.0,98.0,117.0,44.0,0,0,406.0,147.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,1081.0,1188.0,0,778.0,294.0,3417.0,0,0,0,1968.0,1717.0,238.0,0,3530.0,0,3351.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,0,0,0,17.0,37.0,0,0,0,62.0,16.0,37.0,27.0,0,0,132.0,22.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,4110.0,0,0,0,5315.0,0,590.0,6359.0,0,0,10250.0,0
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,0,0,0,56.0,100.0,14.0,0,0,122.0,68.0,57.0,32.0,0,0,347.0,99.0
MEG_6972|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,0,0,0,0,59.0,0,0,0,234.0,0,0,269.0,0,0,66.0,0
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,0,0,0,0,44.0,0,0,0,58.0,0,38.0,35.0,0,0,134.0,42.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,0,0,0,55.0,184.0,0,0,0,273.0,42.0,80.0,87.0,0,0,411.0,53.0
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,0,0,0,30.0,50.0,0,0,0,52.0,39.0,23.0,26.0,0,0,177.0,38.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,0,0,0,2.0,0,0,0,0,6.0,0,0,2.0,0,1.0,13.0,6.0
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,146.0,0,57.0,0,440.0,410.0,131.0,139.0,381.0,40.0,0,363.0,140.0,525.0,2052.0,0
MEG_3602|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,0,59.0,0,0,0,37.0,0,0,62.0,0,0,50.0,0
MEG_2799|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,194.0,590.0,14.0,0,0,1654.0,371.0,470.0,1917.0,0,0,823.0,517.0
MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,12.0
MEG_7626|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,175.0,1893.0,0,0,0,3366.0,391.0,76.0,3921.0,0,0,3465.0,94.0
MEG_7167|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,575.0,0,0,0,0,0,1079.0,1250.0,0,0,0,0,1405.0
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0
MEG_5842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,15.0
MEG_8082|Drugs|MLS|23S_rRNA_methyltransferases|ERM51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,0,0,0,48.0,130.0,0,0,0,89.0,98.0,67.0,52.0,0,0,415.0,142.0
MEG_2788|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,0,227.0,0,0,0,250.0,0,129.0,312.0,0,0,184.0,179.0
MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,607.0,510.0,0,1685.0,1647.0,2130.0,0,0,435.0,4726.0,3784.0,1252.0,0,2113.0,1487.0,4697.0
MEG_1783|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMX,0,0,0,0,0,27.0,0,0,0,0,0,0,0,39.0,0,0
MEG_212|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,11.0,198.0,0,0,0,0,0,0,47.0,0,0,88.0,0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0
MEG_6604|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,23.0,0,0,23.0,0,0,10.0,0
MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,332.0,410.0,0,0,0,1483.0,0,0,0,89.0,0,0,0,1198.0,0,152.0
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,23.0,0,0,0,25.0,46.0,0,0,0,0,51.0,0,0,0
MEG_8634|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,0,13.0,0,110.0,216.0,19.0,0,0,273.0,126.0,143.0,104.0,0,0,595.0,174.0
MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,0,0,0,0,82.0,0,0,0,56.0,0,0,88.0,0,0,180.0,0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,0,0,0,41.0,86.0,0,0,0,117.0,44.0,58.0,54.0,0,4.0,252.0,116.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,58.0,17.0,22.0,0,0,15.0,142.0,53.0,18.0,0,9.0,60.0,422.0
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,83.0,0,0,0,87.0,0,0,165.0,0,0,225.0,0
MEG_2574|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,0,0,0,0,0,0,0,0,34.0,0,0,30.0,0,0,0,0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,255.0,0,438.0,747.0,642.0,0,0,735.0,787.0,587.0,451.0,0,759.0,1561.0,987.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,0,0,0,0,182.0,0,0,0,216.0,98.0,0,82.0,0,0,506.0,110.0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,0,0,0,195.0,378.0,19.0,0,0,480.0,217.0,180.0,191.0,0,0,1045.0,318.0
MEG_4037|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,16.0,0
MEG_4038|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,11.0,0,0,0,0,0,0,19.0,0,0,17.0,0
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,0,13.0,0,48.0,124.0,11.0,0,0,151.0,98.0,66.0,57.0,0,0,423.0,107.0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,0,0,0,53.0,50.0,8.0,0,0,101.0,44.0,43.0,38.0,0,0,232.0,69.0
MEG_3245|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0,0,0,0,678.0,0,0,0,989.0,0,0,1266.0,0,0,1192.0,0
MEG_8147|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,214.0,0,0,0,0,172.0,0,0,0,0,0,0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,0,0,0,84.0,166.0,0,0,0,226.0,75.0,93.0,89.0,0,0,501.0,137.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,0,0,0,0,0,0,0,0,71.0,0,0,0,0,0,0,0
MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,1091.0,0,0,0,2061.0,0,0,2122.0,0,0,0,0
MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,40.0,0,0,0,68.0,0,0,93.0,0,0,115.0,0
MEG_8675|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOCR|RequiresSNPConfirmation,0,0,0,0,0,0,2696.0,2688.0,0,0,0,0,3108.0,0,0,0
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,0,50.0,0,91.0,208.0,207.0,0,0,201.0,158.0,118.0,86.0,0,0,537.0,223.0
MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,182.0,143.0,0,403.0,661.0,564.0,0,0,58.0,1038.0,882.0,190.0,0,557.0,339.0,989.0
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,434.0,0,0,0,81.0,30.0,37.0,222.0,0,0,230.0,0
MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,188.0,167.0,0,436.0,611.0,638.0,0,0,76.0,1045.0,868.0,186.0,0,549.0,322.0,1038.0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,6.0,0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,0,17.0,0,159.0,328.0,24.0,0,0,478.0,232.0,187.0,231.0,0,0,1032.0,283.0
MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,3770.0,0,0,3997.0,0,0,1991.0,0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,48.0,0,0,0,0,0,135.0
MEG_3018|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSD,0,0,0,0,0,0,0,0,6.0,0,0,18.0,0,0,7.0,0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,0,0,0,19.0,30.0,0,0,0,52.0,25.0,16.0,21.0,0,0,116.0,43.0
MEG_753|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0
MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,147.0,197.0,0,668.0,569.0,585.0,0,0,138.0,1538.0,1212.0,428.0,0,575.0,472.0,1524.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,27.0,19.0,0,242.0,496.0,41.0,0,0,757.0,271.0,306.0,282.0,0,0,1397.0,408.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,0,0,0,61.0,88.0,0,0,0,146.0,68.0,74.0,59.0,0,0,314.0,107.0
MEG_3013|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,0,0,0,0,10.0,0,0,9.0,0,0,9.0,0
MEG_3762|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,17.0,0,0,72.0,163.0,0,0,0,172.0,83.0,88.0,61.0,0,0,457.0,128.0
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0,0,0,0,12.0,0,0,0,99.0,0,0,108.0,0,19.0,23.0,0
MEG_2954|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,14.0,0
MEG_8716|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,603.0,0,0,3708.0,0,2540.0,0,0,0,7803.0,8502.0,0,0,2229.0,0,9603.0
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,0,0,0,0,0,15.0,18.0,18.0,0,0,53.0,0
MEG_1739|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,0,0,0,0,69.0,0,0,0,0,0,0,0,0,0,0,0
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,0,0,0,71.0,123.0,18.0,0,0,216.0,68.0,73.0,84.0,0,0,399.0,102.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0,0,0
MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,111.0,185.0,0,180.0,84.0,426.0,0,0,0,562.0,637.0,0,0,333.0,91.0,672.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,30.0,25.0,17.0,0,0,116.0,0,73.0,24.0,0,0,233.0,88.0
MEG_8247|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MEXC1,0,0,46.0,0,0,0,71.0,78.0,0,0,0,0,87.0,0,0,0
MEG_924|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,12.0,0,0,38.0,0,0,0,0
MEG_7236|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,501.0,0,0,0,0,0,997.0,1258.0,0,0,0,0,1154.0
MEG_2814|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,125.0,0,0,0,193.0,0,0,201.0,0,0,219.0,0
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,23.0,0,0,139.0,0,0,0,208.0,0,0,194.0,0,0,305.0,0
MEG_3807|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,0,7.0,0,79.0,95.0,15.0,0,0,166.0,71.0,90.0,76.0,0,0,435.0,121.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,0,0,0,6.0,12.0,0,0,0,10.0,7.0,6.0,8.0,0,0,41.0,6.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,0,0,0,29.0,111.0,0,0,0,119.0,51.0,34.0,35.0,0,0,241.0,50.0
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0
MEG_6580|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,27.0,0,0,21.0,0,0,0,0
MEG_1013|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,25.0,225.0,0,0,0,0,87.0,87.0,58.0,0,0,147.0,208.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,0,0,0,0,0,0,0,25.0,0,0,0,72.0,0,58.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,17.0,0,0,253.0,547.0,32.0,0,0,667.0,332.0,277.0,303.0,0,0,1538.0,451.0
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,1091.0,1322.0,0,762.0,280.0,3508.0,0,0,0,1881.0,1585.0,0,0,3232.0,77.0,3525.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,18.0,0
MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,207.0,139.0,0,781.0,183.0,576.0,0,0,0,2655.0,1986.0,130.0,0,677.0,0,2222.0
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,0,0,0,29.0,41.0,0,0,0,26.0,72.0,31.0,17.0,0,0,176.0,36.0
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,46.0,0
MEG_3665|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MCO,0,0,0,0,514.0,0,0,0,291.0,0,0,530.0,0,0,1148.0,0
MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,285.0,0,0,0,0,0,0,0,0,0,0,0,853.0,0,0
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,175.0,0,0,0,52.0,25.0,42.0,135.0,0,0,520.0,147.0
MEG_3811|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.0
MEG_3815|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,1069.0,0,0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,0,5.0,0,58.0,86.0,11.0,0,0,124.0,60.0,59.0,55.0,0,7.0,286.0,103.0
MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,0,0,0,0,1458.0,0,0,0,2667.0,43.0,76.0,3135.0,0,0,1082.0,76.0
MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,7.0,0,0,70.0,143.0,12.0,0,0,134.0,60.0,59.0,65.0,0,0,421.0,89.0
MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,0,0,0,142.0,0,0,0,0
MEG_2045|Metals|Copper_resistance|Copper_resistance_protein|COPC,0,0,15.0,0,0,0,28.0,35.0,0,0,0,0,32.0,0,0,0
MEG_7305|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,595.0,0,1103.0,0,929.0,891.0,1977.0,0,0,2024.0,1116.0,0,1083.0,0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,3.0,0,0,29.0,47.0,4.0,0,0,69.0,46.0,24.0,29.0,0,0,181.0,70.0
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,41.0,55.0,30.0,45.0,87.0,115.0,87.0,67.0,31.0,199.0,207.0,222.0,86.0,161.0,66.0,297.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0,0,0,0,17.0,0,0,0,6.0,21.0,0,0,0,0,38.0,0
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,0,0,1080.0,1006.0,0,0,0,0,1049.0,0,0,0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,392.0,0,0,0,648.0,0,0,667.0,0,0,758.0,0
MEG_3818|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,54.0,0,0,0,66.0,0,0,0,0,0,403.0,0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0
