gene_accession,SRR4425689,SRR4425688,SRR4425691,SRR4425695,SRR4425683,SRR4425690,SRR4425694,SRR4425684,SRR4425656,SRR4425696,SRR4425681,SRR4425685,SRR4425692,SRR4425687,SRR4425686,SRR4425682
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0,0,0,0,107.0,0,0,0,0,0,0,0,0,0,494.0,0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,16.0,0,0,0,0,0,0,0,0,13.0,0,0,45.0,13.0
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_8634|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,0,0,0,91.0,170.0,19.0,0,207.0,0,99.0,109.0,87.0,0,0,405.0,140.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0,0,0,0,0,0,13.0,0,0,0,0,0,10.0,0,0,0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,0,0,0,83.0,247.0,16.0,0,299.0,0,138.0,137.0,121.0,0,0,702.0,213.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,0,0,0,60.0,82.0,0,0,133.0,0,67.0,65.0,55.0,0,0,269.0,95.0
MEG_7172|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,686.0,0,89.0,0,0,0,1201.0,1374.0,0,0,99.0,0,1528.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0,0,9.0,0,0,0,12.0,0,0,0,0,0,19.0,0,0,0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,0,0,0,32.0,67.0,0,0,126.0,0,48.0,46.0,46.0,0,0,240.0,77.0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,110.0,0,57.0,307.0,45.0,0,0,263.0,0,0,159.0,0
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,494.0,511.0,0,647.0,0,643.0,815.0,676.0,0,698.0,0,291.0,814.0
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,0,0,0,55.0,131.0,0,0,138.0,0,61.0,70.0,70.0,0,0,257.0,102.0
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,263.0,399.0,0,613.0,0,923.0,0,0,0,1327.0,1965.0,0,0,1175.0,30.0,1926.0
MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,86.0,142.0,0,181.0,92.0,294.0,0,0,0,459.0,504.0,0,0,268.0,112.0,564.0
MEG_304|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0
MEG_2834|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,31.0,18.0,90.0,120.0,476.0,74.0,227.0,127.0,278.0,420.0,672.0,275.0,166.0,134.0,348.0,596.0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,0,0,0,0,0,0,0,23.0,0,0,0,54.0,0,50.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,0,17.0,0,144.0,269.0,20.0,0,375.0,0,206.0,171.0,192.0,0,0,710.0,250.0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,7.0,0,0,49.0,107.0,11.0,0,88.0,0,43.0,45.0,48.0,0,0,242.0,68.0
MEG_5846|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,63.0,0,0,47.0,0,0,0,62.0,0,0,62.0,6.0
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,53.0,0,0,77.0,0,0,0,72.0,0,0,127.0,0
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,37.0,0,0,0,0,50.0,0,0,0,62.0,46.0,0,0,86.0,0,97.0
MEG_2854|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0
MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,136.0,159.0,0,423.0,295.0,445.0,0,134.0,0,913.0,689.0,307.0,0,399.0,330.0,927.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,0,0,0,65.0,166.0,0,0,193.0,0,72.0,84.0,85.0,0,0,418.0,116.0
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,0,638.0,178.0,0,0,230.0,0,1041.0,1112.0,303.0,0,0,534.0,1236.0
MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0,0,184.0,0,0,186.0,0,0,0,172.0,0,0,211.0,0
MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA,0,0,0,0,92.0,0,0,0,0,0,0,26.0,0,0,0,0
MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,69.0,66.0,0,334.0,172.0,166.0,0,103.0,0,668.0,633.0,297.0,0,166.0,297.0,712.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,409.0,526.0,0,286.0,84.0,1050.0,0,0,0,628.0,585.0,0,0,947.0,40.0,1010.0
MEG_6969|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,0,0,0,155.0,34.0,109.0,0,0,0,288.0,333.0,0,0,82.0,0,305.0
MEG_1050|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6960|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,3.0,0,0,0,35.0,0,0,10.0,0,0,0,11.0,0,0,125.0,0
MEG_5844|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,0,0,0,117.0,254.0,0,0,276.0,0,122.0,125.0,124.0,0,0,562.0,170.0
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,23.0,0,0,125.0,0,0,0,161.0,0,21.0,29.0,18.0
MEG_990|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,0,0,0,295.0,452.0,53.0,0,685.0,0,328.0,312.0,311.0,0,0,1360.0,453.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,0,0,0,50.0,70.0,0,0,89.0,0,31.0,32.0,31.0,0,0,178.0,49.0
MEG_7148|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,62.0,0,0,0,0,0,0,116.0,0
MEG_766|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,16.0,0,0,0,19.0,0,10.0,0,0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,0,0,0,0,0,0,0,0,0,0,117.0,0,0,0
MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,157.0,145.0,0,800.0,981.0,422.0,29.0,158.0,19.0,1371.0,1249.0,440.0,25.0,311.0,649.0,1411.0
MEG_1576|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2242.0,2365.0,919.0,4759.0,4895.0,2925.0,1576.0,4041.0,1636.0,4976.0,4959.0,4097.0,1762.0,3092.0,5121.0,5086.0
MEG_7059|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,76.0,0,0,0,0,0,0
MEG_8651|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACL,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0,0,0
MEG_172|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,0,0,0,28.0,76.0,0,0,79.0,0,39.0,29.0,31.0,0,0,157.0,37.0
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,0,0,20.0,0,0,0,38.0,0,29.0,0,0,0,48.0,0,0,0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,35.0,62.0,0,0,0,0,37.0,27.0,0,0,0,245.0,36.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,0,0,0,93.0,226.0,0,0,229.0,0,75.0,108.0,97.0,0,0,497.0,156.0
MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,186.0,0,0,0,0,0,0,0,0,0,0,0,451.0,0,0
MEG_5389|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,0,0,443.0,0,416.0,0,0,0,471.0,0,0,0
MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,237.0,394.0,0,462.0,66.0,860.0,0,0,0,1158.0,1150.0,0,0,741.0,70.0,1205.0
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,4.0,0,0,48.0,142.0,13.0,0,169.0,0,51.0,66.0,66.0,0,0,298.0,115.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0,0,0,0,861.0,0,0,921.0,0,0,0,1004.0,0,0,1133.0,431.0
MEG_5371|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,385.0,0,0,0,0,406.0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,0,5.0,0,40.0,59.0,9.0,0,74.0,0,42.0,44.0,33.0,0,6.0,144.0,70.0
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,329.0,356.0,0,295.0,333.0,895.0,0,26.0,0,844.0,803.0,429.0,0,939.0,78.0,1366.0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,0,0,0,32.0,61.0,0,0,68.0,0,39.0,34.0,40.0,0,0,166.0,71.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,0,0,0,128.0,96.0,0,0,251.0,0,0,88.0,99.0,0,0,147.0,0
MEG_8253|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,0,0,801.0,0,767.0,0,0,0,920.0,0,0,0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,95.0,0,0,0,25.0,0,0,82.0,0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,103.0,0
MEG_5781|Drugs|Phenicol|Phenicol-resistant_23S_rRNA_mutation|PH23S|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0
MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,469.0,543.0,75.0,452.0,712.0,1007.0,137.0,307.0,160.0,1004.0,1421.0,328.0,126.0,1276.0,1344.0,1518.0
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,0,0,0,54.0,93.0,0,0,146.0,0,54.0,74.0,54.0,0,0,298.0,126.0
MEG_7232|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,223.0,207.0,0,308.0,0,505.0,0,0,0,782.0,614.0,0,0,637.0,0,583.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,51.0,63.0,0,97.0,427.0,156.0,0,29.0,0,359.0,223.0,269.0,0,174.0,186.0,466.0
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,0,0,0,39.0,41.0,7.0,0,71.0,0,39.0,30.0,29.0,0,0,161.0,52.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,32.0,0
MEG_1651|Drugs|betalactams|Class_A_betalactamases|CEPA,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,0,0,0,167.0,309.0,18.0,0,379.0,0,188.0,154.0,162.0,0,0,694.0,254.0
MEG_2822|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,90.0,0,0,142.0,0,0,0,167.0,0,0,213.0,0
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,0,0,0,79.0,141.0,0,0,167.0,0,106.0,76.0,72.0,0,0,374.0,139.0
MEG_6138|Drugs|Glycopeptides|Vancomycin-resistant_mutation|RPOC|RequiresSNPConfirmation,754.0,922.0,0,718.0,1211.0,1819.0,0,582.0,0,1544.0,2562.0,608.0,0,2332.0,2442.0,2611.0
MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX,58.0,122.0,0,55.0,0,158.0,0,0,0,136.0,71.0,0,0,220.0,0,157.0
MEG_51|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,19.0,0,0,21.0,0,0,0,15.0,0,0,7.0,0
MEG_8083|Drugs|MLS|23S_rRNA_methyltransferases|ERM52,0,0,0,0,130.0,0,0,0,0,0,0,60.0,0,0,79.0,17.0
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,0,0,0,0,203.0,0,0,75.0,0,189.0,98.0,43.0,0,0,328.0,135.0
MEG_212|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,11.0,145.0,0,0,0,0,0,0,40.0,0,0,71.0,0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,0,0,0,17.0,28.0,0,0,42.0,0,23.0,16.0,20.0,0,0,89.0,39.0
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,52.0,0,0,110.0,0,0,0,22.0,0,0,86.0,0
MEG_2753|Drugs|MLS|Macrolide_esterases|EREB,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,0
MEG_7091|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,0,0,0,0,52.0,0,0,41.0,0,0,0,72.0,0,0,77.0,0
MEG_2069|Metals|Copper_resistance|Copper_resistance_regulator|COPR,0,0,0,0,0,0,53.0,0,56.0,0,0,0,74.0,0,0,0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,45.0,0,0,0,45.0,0,0,31.0,0
MEG_3018|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSD,0,0,0,0,0,0,0,6.0,0,0,0,14.0,0,0,7.0,0
MEG_4757|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,0,40.0,54.0,0,0,104.0,0,37.0,32.0,26.0,0,0,166.0,0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,0,10.0,0,52.0,108.0,11.0,0,117.0,0,60.0,79.0,54.0,0,0,312.0,75.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,69.0,112.0,0,0,250.0,0,0,61.0,64.0,0,0,235.0,0
MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,134.0,172.0,0,587.0,490.0,510.0,0,134.0,0,1176.0,945.0,376.0,0,501.0,410.0,1166.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0,0,0,193.0,427.0,40.0,0,502.0,0,211.0,251.0,244.0,0,0,1040.0,331.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,0,0,0,55.0,108.0,0,0,118.0,0,55.0,61.0,63.0,0,0,239.0,85.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,0,0,0,0,0,0,0,59.0,0,0,0,0,0,0,0,0
MEG_7089|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,0,0,0,0,164.0,0,0,102.0,0,0,0,207.0,0,0,198.0,0
MEG_7057|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,0,0,0,0,660.0,0,0,1883.0,0,0,86.0,614.0,0,0,1026.0,92.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,0,9.0,0,45.0,45.0,46.0,0,131.0,0,27.0,88.0,32.0,14.0,0,307.0,124.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,51.0,14.0,20.0,0,15.0,0,113.0,44.0,17.0,0,8.0,51.0,303.0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,0,0,0,92.0,167.0,0,0,181.0,0,76.0,86.0,98.0,0,0,493.0,150.0
MEG_398|Metals|Arsenic_resistance|Arsenic_resistance_membrane_transporter|ACR3,0,0,0,0,40.0,0,0,0,0,16.0,0,0,0,0,20.0,0
MEG_2784|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0,0,0,0,0,0,0,141.0,0,0,0,177.0,0,0,0,0
MEG_2894|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,69.0,0
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,0,28.0,0,226.0,358.0,42.0,0,431.0,0,239.0,228.0,226.0,0,0,947.0,281.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,0,0,0,127.0,201.0,25.0,0,278.0,0,143.0,144.0,150.0,0,0,621.0,199.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,11.0,0,9.0,7.0,0,0,0,23.0,0
MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,171.0,160.0,0,452.0,545.0,567.0,0,62.0,0,938.0,809.0,187.0,0,554.0,314.0,954.0
MEG_6971|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,73.0,67.0,0,0,0,177.0,99.0,0,100.0,0,119.0,0,74.0,189.0,0,0
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,182.0,183.0,0,272.0,165.0,484.0,0,30.0,0,733.0,799.0,39.0,0,465.0,172.0,789.0
MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,107.0,106.0,0,396.0,264.0,346.0,0,174.0,0,813.0,656.0,412.0,0,339.0,431.0,839.0
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0
MEG_1174|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0,0,0,0,104.0,0,0,80.0,0,0,0,84.0,0,0,113.0,0
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,71.0,0,0,0,0,21.0,27.0,22.0,0,0,124.0,46.0
MEG_2786|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0,0,0,0,0,0,0,21.0,0,0,0,14.0,0,27.0,0,0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,111.0,0,0,0,429.0,237.0,0,532.0,0,253.0,299.0,565.0,0,266.0,611.0,320.0
MEG_3813|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,156.0,0,0,0,429.0,0,0,0,0,0,0,0,385.0,0,0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,0,0,0,83.0,127.0,0,0,162.0,0,86.0,86.0,71.0,0,0,385.0,128.0
MEG_2575|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,0,0,0,0,9.0,0,0,28.0,0,0,0,14.0,0,0,0,0
MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,0,0,0,0,27.0,0,0,0,0,20.0,0,0,0,0,0,0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,26.0,0
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,0,0,0,65.0,146.0,0,0,162.0,0,80.0,57.0,53.0,0,0,322.0,123.0
MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,0,0,0,0,0,0,0,7.0,0,0,6.0,11.0,0,0,0,0
MEG_2828|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0,0,0,0,178.0,46.0,0,0,0,40.0,43.0,58.0,0,45.0,63.0,32.0
MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,279.0,293.0,0,0,423.0,0,411.0,446.0,544.0,10.0,0,415.0,542.0
MEG_2798|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,0,0,0,0,134.0,0,0,0,109.0,0,0,28.0,0
MEG_7163|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,68.0,77.0,0,366.0,173.0,208.0,0,135.0,0,692.0,644.0,318.0,0,231.0,370.0,729.0
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4273.0,4563.0,1250.0,3850.0,4675.0,5088.0,1982.0,3374.0,2074.0,4906.0,5198.0,3403.0,2015.0,5272.0,5038.0,5221.0
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,12.0,0,0,0,21.0,0,11.0,0,0,0,30.0,0,0,0
MEG_1784|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMX,0,0,0,0,0,22.0,0,0,0,0,0,0,0,46.0,0,0
MEG_65|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,42.0,0,0,108.0,0,0,0,33.0,0,0,117.0,0
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,0,0,0,36.0,115.0,14.0,0,139.0,0,65.0,48.0,52.0,0,0,267.0,120.0
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,0,0,418.0,0,378.0,0,0,0,409.0,0,0,0
MEG_1680|Drugs|MLS|23S_rRNA_methyltransferases|CFR,51.0,120.0,0,45.0,0,296.0,0,0,0,146.0,171.0,31.0,0,323.0,0,198.0
MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,412.0,220.0,83.0,0,78.0,0,858.0,832.0,92.0,0,41.0,253.0,961.0
MEG_7177|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,515.0,0,114.0,0,0,0,881.0,982.0,0,0,60.0,0,955.0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,68.0,143.0,0,0,128.0,0,102.0,78.0,42.0,0,0,362.0,122.0
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,0,0,0,111.0,108.0,0,0,241.0,0,107.0,105.0,103.0,0,0,415.0,123.0
MEG_3082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,0,0,0,0,26.0,0,0,109.0,0,0,0,19.0,0,0,0,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,114.0,236.0,0,0,332.0,0,90.0,111.0,167.0,0,0,368.0,172.0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,0,0,0,20.0,0,0,0,0,0,0,0,25.0,0,0,0,0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
